2024-07-08 08:04:41 INFO::Writing function arguments to log file
2024-07-08 08:04:41 DEBUG::Function arguments
2024-07-08 08:04:41 DEBUG::Output folder: Maaslin2_d1_lm_CLR_notransf_log
2024-07-08 08:04:41 DEBUG::Min Abundance: 0.000000
2024-07-08 08:04:41 DEBUG::Min Prevalence: 0.001000
2024-07-08 08:04:41 DEBUG::Normalization: CLR
2024-07-08 08:04:41 DEBUG::Transform: LOG
2024-07-08 08:04:41 DEBUG::Analysis method: LM
2024-07-08 08:04:41 DEBUG::Max significance: 0.250000
2024-07-08 08:04:41 DEBUG::Random effects: studyID
2024-07-08 08:04:41 DEBUG::Fixed effects: heart_cond
2024-07-08 08:04:41 DEBUG::Correction method: BH
2024-07-08 08:04:41 DEBUG::Standardize: TRUE
2024-07-08 08:04:41 DEBUG::Cores: 1
2024-07-08 08:04:41 INFO::Verifying options selected are valid
2024-07-08 08:04:41 INFO::Determining format of input files
2024-07-08 08:04:41 INFO::Input format is data samples as rows and metadata samples as rows
2024-07-08 08:04:41 DEBUG::A total of 95 samples were found in both the data and metadata
2024-07-08 08:04:41 DEBUG::Reordering data/metadata to use same sample ordering
2024-07-08 08:04:50 WARNING::Fitting problem for feature 337 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 338, Putrescine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 338 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 339, Caproic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 339 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 340, Methyltetrahydrophenanthrenone
2024-07-08 08:04:50 WARNING::Fitting problem for feature 340 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 341, Homoserine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 341 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 342, Coniferin
2024-07-08 08:04:50 WARNING::Fitting problem for feature 342 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 343, Phytosphingosine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 343 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 344, X2.hydroxy.2.phenylpropanoic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 344 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 345, Aminoadipic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 345 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 346, Pipecolic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 346 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 347, X3.6.anhydro.d.galactose
2024-07-08 08:04:50 WARNING::Fitting problem for feature 347 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 348, Dodecanol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 348 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 349, Formononetin
2024-07-08 08:04:50 WARNING::Fitting problem for feature 349 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 350, D.ribose.5.phosphate
2024-07-08 08:04:50 WARNING::Fitting problem for feature 350 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 351, Adenosine.5..monophosphate
2024-07-08 08:04:50 WARNING::Fitting problem for feature 351 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 352, Citric.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 352 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 353, Piperidone
2024-07-08 08:04:50 WARNING::Fitting problem for feature 353 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 354, D.ribose.5.phosphate
2024-07-08 08:04:50 WARNING::Fitting problem for feature 354 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 355, Tryptamine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 355 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 356, Deoxyadenosine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 356 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 357, Palatinitol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 357 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 358, X1.2.cyclohexanedione
2024-07-08 08:04:50 WARNING::Fitting problem for feature 358 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 359, Ascorbic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 359 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 360, N.acetyl.d.mannosamine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 360 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 361, Deoxyribose
2024-07-08 08:04:50 WARNING::Fitting problem for feature 361 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 362, L.alanine.alanine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 362 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 363, Melibiose
2024-07-08 08:04:50 WARNING::Fitting problem for feature 363 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 364, Maltotriitol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 364 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 365, Hydroxypropionic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 365 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 366, X2.5.dihydroxy.1h.indole
2024-07-08 08:04:50 WARNING::Fitting problem for feature 366 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 367, X2.keto.l.gluconate
2024-07-08 08:04:50 WARNING::Fitting problem for feature 367 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 368, X3..3.hydroxyphenyl.propionic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 368 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 369, X1.heptanol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 369 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 370, N.acetyl.5.hydroxytryptamine
2024-07-08 08:04:50 WARNING::Fitting problem for feature 370 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 371, Diglycerol
2024-07-08 08:04:50 WARNING::Fitting problem for feature 371 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 372, Dodecanedioic.acid
2024-07-08 08:04:50 WARNING::Fitting problem for feature 372 returning NA
2024-07-08 08:04:50 INFO::Fitting model to feature number 373, Alloxanoic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 373 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 374, Adenosine
2024-07-08 08:04:51 WARNING::Fitting problem for feature 374 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 375, Sterigmatocystin
2024-07-08 08:04:51 WARNING::Fitting problem for feature 375 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 376, Isomaltose
2024-07-08 08:04:51 WARNING::Fitting problem for feature 376 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 377, X2.4.diaminobutyric.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 377 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 378, Arabitol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 378 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 379, X5.methyluridine
2024-07-08 08:04:51 WARNING::Fitting problem for feature 379 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 380, Indole.3.lactate
2024-07-08 08:04:51 WARNING::Fitting problem for feature 380 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 381, Terephthalic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 381 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 382, X2.monoolein
2024-07-08 08:04:51 WARNING::Fitting problem for feature 382 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 383, Aminomalonate
2024-07-08 08:04:51 WARNING::Fitting problem for feature 383 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 384, L.sorbose
2024-07-08 08:04:51 WARNING::Fitting problem for feature 384 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 385, X4.hydroxybutyric.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 385 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 386, Adipic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 386 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 387, Mannose.6.phosphate
2024-07-08 08:04:51 WARNING::Fitting problem for feature 387 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 388, X1.2.4.benzenetriol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 388 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 389, Trisaccharide
2024-07-08 08:04:51 WARNING::Fitting problem for feature 389 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 390, N.acetylaspartic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 390 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 391, X1h.indole.2.acetic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 391 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 392, Pimaric.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 392 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 393, Succinylacetone
2024-07-08 08:04:51 WARNING::Fitting problem for feature 393 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 394, X1.monopalmitin
2024-07-08 08:04:51 WARNING::Fitting problem for feature 394 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 395, Uric.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 395 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 396, Quinic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 396 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 397, Norvaline
2024-07-08 08:04:51 WARNING::Fitting problem for feature 397 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 398, Trifluoroacetic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 398 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 399, X3.aminoisobutanoic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 399 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 400, Sorbitol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 400 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 401, Piceatannol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 401 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 402, L.cysteine
2024-07-08 08:04:51 WARNING::Fitting problem for feature 402 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 403, X2.6.dihydroxybenzoic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 403 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 404, Isocitric.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 404 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 405, Orotic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 405 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 406, Cadaverine
2024-07-08 08:04:51 WARNING::Fitting problem for feature 406 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 407, X3.desoxy.pentitol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 407 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 408, Leucyl.glycine
2024-07-08 08:04:51 WARNING::Fitting problem for feature 408 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 409, Homogentisic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 409 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 410, Pentacosanoic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 410 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 411, Linoleic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 411 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 412, Maltitol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 412 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 413, X6.phosphogluconic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 413 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 414, X4.hydroxybenzeneacetic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 414 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 415, Glycyl.proline
2024-07-08 08:04:51 WARNING::Fitting problem for feature 415 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 416, X1.acetyl.4.hydroxyprolinate
2024-07-08 08:04:51 WARNING::Fitting problem for feature 416 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 417, Propane.1.3.diol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 417 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 418, X5..deoxy.5..methylthioadenosine
2024-07-08 08:04:51 WARNING::Fitting problem for feature 418 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 419, Tetracosanoic.acid
2024-07-08 08:04:51 WARNING::Fitting problem for feature 419 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 420, N...1h.indol.3.ylmethylene.benzohydrazide
2024-07-08 08:04:51 WARNING::Fitting problem for feature 420 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 421, L.arabitol
2024-07-08 08:04:51 WARNING::Fitting problem for feature 421 returning NA
2024-07-08 08:04:51 INFO::Fitting model to feature number 422, Alloxanic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 422 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 423, Methyl.n.acetyl.d.galactosamine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 423 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 424, X3.methoxybenzenepropanoic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 424 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 425, Dodecanoic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 425 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 426, X3.hydroxyphenylacetic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 426 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 427, Diethanolamine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 427 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 428, Chenodeoxycholic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 428 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 429, Diethylcarbamic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 429 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 430, Methyl.alpha.d.fructofuranoside
2024-07-08 08:04:52 WARNING::Fitting problem for feature 430 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 431, Ethyl.beta.d.galactofuranoside
2024-07-08 08:04:52 WARNING::Fitting problem for feature 431 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 432, Phenylacetic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 432 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 433, X1.4.butanediol
2024-07-08 08:04:52 WARNING::Fitting problem for feature 433 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 434, X1.2.4.5.cyclohexanetetrol
2024-07-08 08:04:52 WARNING::Fitting problem for feature 434 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 435, Udp.n.acetylglucosamine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 435 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 436, Beta.glutamic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 436 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 437, L.histidine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 437 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 438, X4.hydroxyphenyllactic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 438 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 439, Indolelactic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 439 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 440, L.2.hydroxyglutaric.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 440 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 441, Saccharopine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 441 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 442, Galacturonic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 442 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 443, Azelaic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 443 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 444, Cerotinic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 444 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 445, Heptadecanoic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 445 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 446, Glycerol.3.phosphate
2024-07-08 08:04:52 WARNING::Fitting problem for feature 446 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 447, Melezitose
2024-07-08 08:04:52 WARNING::Fitting problem for feature 447 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 448, L.lactic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 448 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 449, Beta.d.glucopyranuronic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 449 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 450, Xylofuranose
2024-07-08 08:04:52 WARNING::Fitting problem for feature 450 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 451, Gluconic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 451 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 452, D.ribulose.5.phosphate
2024-07-08 08:04:52 WARNING::Fitting problem for feature 452 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 453, X4.nitrophenol
2024-07-08 08:04:52 WARNING::Fitting problem for feature 453 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 454, Inosine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 454 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 455, Hexadecane.1.2.diol
2024-07-08 08:04:52 WARNING::Fitting problem for feature 455 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 456, Niacinamide
2024-07-08 08:04:52 WARNING::Fitting problem for feature 456 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 457, Glutaric.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 457 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 458, Beta.hydroxymyristic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 458 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 459, N.acetyl.d.glucosamine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 459 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 460, Lactobionic.acid
2024-07-08 08:04:52 WARNING::Fitting problem for feature 460 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 461, X3.pyridinol
2024-07-08 08:04:52 WARNING::Fitting problem for feature 461 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 462, L.threonine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 462 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 463, L.methionine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 463 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 464, N.acetylglucosylamine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 464 returning NA
2024-07-08 08:04:52 INFO::Fitting model to feature number 465, X2.4.7.trihydroxypteridine
2024-07-08 08:04:52 WARNING::Fitting problem for feature 465 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 466, D.mannose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 466 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 467, D.xylulose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 467 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 468, Myristic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 468 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 469, Benzenepropanoic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 469 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 470, Alpha.lactose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 470 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 471, Glycolic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 471 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 472, Cis.4.hydroxycyclohexylacetic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 472 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 473, Isoheptadecanoic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 473 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 474, Glycyl.glycine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 474 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 475, Sucrose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 475 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 476, Glucosamine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 476 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 477, Hydrocinnamic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 477 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 478, Malic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 478 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 479, Arabinofuranose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 479 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 480, Thymine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 480 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 481, Oxoproline
2024-07-08 08:04:53 WARNING::Fitting problem for feature 481 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 482, N.acetylgalactosamine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 482 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 483, Altrose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 483 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 484, X2..6..dihydroxyacetophenone
2024-07-08 08:04:53 WARNING::Fitting problem for feature 484 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 485, X1.8.dihydroxynaphthalene
2024-07-08 08:04:53 WARNING::Fitting problem for feature 485 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 486, Hexuronic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 486 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 487, X.r..3.hydroxybutyric.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 487 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 488, Cis.caffeic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 488 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 489, X5.methoxytryptamine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 489 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 490, N.acetylornithine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 490 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 491, X.s..3.hydroxyisobutyric.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 491 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 492, Behenic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 492 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 493, Stigmasterol
2024-07-08 08:04:53 WARNING::Fitting problem for feature 493 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 494, Trehalose
2024-07-08 08:04:53 WARNING::Fitting problem for feature 494 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 495, Ethanolamine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 495 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 496, Butanedioic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 496 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 497, Ornithine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 497 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 498, X2.aminoethyl.methacrylate
2024-07-08 08:04:53 WARNING::Fitting problem for feature 498 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 499, N.acetylputrescine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 499 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 500, X4.aminophenol
2024-07-08 08:04:53 WARNING::Fitting problem for feature 500 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 501, L.proline
2024-07-08 08:04:53 WARNING::Fitting problem for feature 501 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 502, Arachidic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 502 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 503, Amodiaquine
2024-07-08 08:04:53 WARNING::Fitting problem for feature 503 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 504, Triacontanol
2024-07-08 08:04:53 WARNING::Fitting problem for feature 504 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 505, Glucose.1.phosphate
2024-07-08 08:04:53 WARNING::Fitting problem for feature 505 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 506, Saccharic.acid
2024-07-08 08:04:53 WARNING::Fitting problem for feature 506 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 507, Myo.inositol.phosphate
2024-07-08 08:04:53 WARNING::Fitting problem for feature 507 returning NA
2024-07-08 08:04:53 INFO::Fitting model to feature number 508, D.myo.inositol.4.phosphate
2024-07-08 08:04:54 WARNING::Fitting problem for feature 508 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 509, Uracil
2024-07-08 08:04:54 WARNING::Fitting problem for feature 509 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 510, X2.aminoisobutyric.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 510 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 511, X5.hydroxyindoleacetic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 511 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 512, Beta.sitosterol
2024-07-08 08:04:54 WARNING::Fitting problem for feature 512 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 513, Serine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 513 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 514, Pantothenic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 514 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 515, Hypoxanthine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 515 returning NA
